,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_followers,created_at,title,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of,day_week,hour_day
575,575,575,1.0,93.0,2013-06-13T21:40:48Z,A little #love for my #friends #CocaCola,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
576,576,576,0.0,68.0,2013-06-13T21:40:47Z,Yeeyyy my life is complete!!!! #anna #cocacola,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21
577,577,577,0.0,223.0,2013-06-13T21:40:45Z,#cocacola #almoço,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
578,578,578,,,2013-06-13T21:38:43Z,RT @Planeta_Saturn: #tviteras #cocacola Pogledajte tviterasiiiiii http://t.co/gItyCSeLAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
579,579,579,,,2013-06-13T21:38:42Z,"Franchement, j'suis de-ter y'a pas Amel !  &amp; vous vous avez trouver le votre ? #CocaCola http://t.co/bfnSODMkAh",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
580,580,580,2.0,269.0,2013-06-13T21:38:11Z,Honestly never thought I'd ever get this!! #Coke #CocaCola #Bottle #Drink,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
581,581,581,0.0,250.0,2013-06-13T21:38:11Z,Yay! #coke#cocacola#name#cocacolaname#diet#coke#sharing#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
582,582,582,0.0,342.0,2013-06-13T21:38:10Z,#cocacola just wanted to share my cup with you guys.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
583,583,583,0.0,162.0,2013-06-13T21:38:08Z,#cocacola #malin #happy #fun bare #min ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,21
584,584,584,0.0,14.0,2013-06-13T21:38:05Z,#Cocacola #Mentos #Fisica #Quimica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
585,585,585,3.0,15.0,2013-06-13T21:38:03Z,#blouse #my #boy #cocacola #nice #day #and  #night #loveit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
586,586,586,0.0,32.0,2013-06-13T21:38:01Z,#cocacola #destapalafelicidad #wea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
587,587,587,0.0,24.0,2013-06-13T21:38:00Z,#saudades #filmes #terror #comédia #muitasrizadas #pipoca #brigadeircomcoco #CocaCola #amores <3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
588,588,588,372.0,1616.0,2013-06-13T21:37:57Z,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
589,589,589,2.0,70.0,2013-06-13T21:37:55Z,#cool  #cocacola #bar #followme #tutto #violin # 80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,21
590,590,590,0.0,25.0,2013-06-13T21:37:53Z,It has been found by @jenclark3 #sharewithafriend #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
591,591,591,0.0,17.0,2013-06-13T21:37:50Z,Felicidad pura #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
592,592,592,74.0,336.0,2013-06-13T21:37:48Z,#słoneczko #cocacola #legs #sunny #day #likeit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
593,593,593,2.0,1010.0,2013-06-13T21:37:45Z,#legs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
594,594,594,0.0,133.0,2013-06-13T21:37:43Z,#pretygirls #handball #ribes #lovethem #party #gene #party #picapica #pavellon #sorpresa #despedida #entreno #equipointheheart #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
595,595,595,0.0,320.0,2013-06-13T21:37:42Z,"Cheers, mates! #coke #cocacola #cheers",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
596,596,596,3.0,85.0,2013-06-13T21:35:23Z,Supper at work. #work #working #missvickies #chips #coke #cocacola #pop #yumm #yummy #saltandvinigar #limeandblackpepper #sogood #sohealthy #youknowme #alwaysahealthyeater,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
597,597,597,0.0,100.0,2013-06-13T21:35:21Z,Comienza mi larga noche de estudios. #cocacola #apuntes #estres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
598,598,598,1.0,414.0,2013-06-13T21:35:19Z,@matt_shemen #cvs #longboard #coke #cocacola #arizona #watermelon #wecool #sunny #phonecall #iphone #quality #idk #why #i #use #so #many #hashtags,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
599,599,599,1.0,93.0,2013-06-13T21:35:17Z,Vamos Juntos Colorir o Brasil! #cocacola#delicia#gelada#Brasil#yelow#instanight#instacopa#instacoca#instacolor#instalike#instalife#instaworld#instalove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
600,600,600,0.0,3.0,2013-06-13T21:35:14Z,#black #nails #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
601,601,601,2.0,435.0,2013-06-13T21:35:12Z,My shoes cocacola #cocacola #drink #shoes #good #nice #photo #friend #think #enjoy #boy #italy #italian #boy,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
602,602,602,3.0,982.0,2013-06-13T21:35:10Z,finalmente encontrei a nova latinha.. #CocaCola,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
603,603,603,1.0,231.0,2013-06-13T21:35:08Z,#kfc #fast #food #bsmart #cocacola #yummy #fries #shoppingcenter #longer #mmm #mniam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
604,604,604,3.0,563.0,2013-06-13T21:35:06Z,My today's lunch ^^ It is so delicious. Yummy !! ^^ #food #hotdog #cocacola #vanilla #drink #fries #chicken #yummy #yum #tasty #taste #delicious #photo #photography #instagram #niceday #eat #eating #favourite #lunch #today #june #sunny #nice #city #restaurant #bacon #afternoon #my #loveit,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21
605,605,605,0.0,576.0,2013-06-13T21:34:55Z,Qual è la mia stella?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,21
606,606,606,0.0,32.0,2013-06-13T21:34:54Z,#estupidoysensual #elmo #cocacola #wea #bizarro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
607,607,607,0.0,147.0,2013-06-13T21:34:54Z,#Brega #CocaCola #Doentes #Bestas @willamsantos & CrisCampelo.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
608,608,608,0.0,311.0,2013-06-13T21:34:53Z,Mary Fitzgerald Square #jozi #johannesburg #cocacola #southafrica #architecture #city,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
609,609,609,0.0,8.0,2013-06-13T21:34:52Z,Open for fun! #coke #cocacola #drink #fun #thirsty #summerlivin,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,21
610,610,610,0.0,107.0,2013-06-13T21:34:52Z,#milica #ortak #ana #cocacola #beograd #so #sweet #ljubav #drugarice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
611,611,611,0.0,49.0,2013-06-13T21:34:51Z,Finally! #Share #cocacola #tessa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
612,612,612,3.0,256.0,2013-06-13T21:34:48Z,#london #art #mydrawing #paper #sketch #drawing #picadillycircus #englnd #pencil #work #fountain #Piccadilly #tdk #Samsung  #cocacola #light,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
613,613,613,0.0,28.0,2013-06-13T21:34:46Z,#cocacola #rica #cole #examen #likefive #likefour  #lagranboss #nice #cool,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,21
614,614,614,51.0,772.0,2013-06-13T21:34:44Z,Loooooove it ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
615,615,615,0.0,489.0,2013-06-13T21:34:43Z,#swag#fashion#style#coke#smile#restaurant#ascona#friends#cocacola#lemon#ice#brown#red#today,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
616,616,616,45.0,145.0,2013-06-13T21:34:43Z,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
617,617,617,0.0,752.0,2013-06-13T21:34:42Z,#CAREERFLOW#WORKFLOW#CLASS#SUCCESS#TURNUP#TURNTUP#LUNCH#PIZZA#GOODEATS#RESTAURANT#COCACOLA#SODA#DRINK#WESTCOAST#CALILOVE#BAYAREA#YOLO#LEGGO#RNB#SINGER#SCORPIO#KING#QUEENS#GOODLIFE#INK#420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
618,618,618,0.0,180.0,2013-06-13T21:32:03Z,#ensayo #cocacola #coquitas #baile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
619,619,619,0.0,45.0,2013-06-13T21:32:02Z,#cocacola #afternoon #café #yummy #instagood,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
620,620,620,0.0,107.0,2013-06-13T21:32:00Z,#filme + #pipocadoce + #cocacola + #namorado #perfeito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
621,621,621,2.0,61.0,2013-06-13T21:31:59Z,#cocacola #popcorn #follow #follower #followme #followers #following #followback #follow4ollow #followmeplease #followandifollowyouback #10likes #20likes #30likes #40likes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
622,622,622,2.0,142.0,2013-06-13T21:31:57Z,#cocacola #whiskey #jackdaniels #drink #drinks #slurp #TagsForLikes #pub #bar #liquor #yum #yummy #thirst #thirsty #instagood #cocktail #cocktails #drinkup #glass #can #photooftheday #beer #beers,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
623,623,623,0.0,25.0,2013-06-13T21:31:55Z,#smile #name #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
624,624,624,0.0,53.0,2013-06-13T21:31:54Z,#drinks #go #reu #party #usmp #chilling #myniggas #instamoment #instapic #ron #cocacola #puchos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
625,625,625,2.0,182.0,2013-06-13T21:31:52Z,#hi this is my #breakfast #picnic #dinner yes I know!! I dont eat in all day !!  #potato #meet  #bread and a #coke #cocacola thanks u momma!! ,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,21
626,626,626,0.0,5.0,2013-06-13T21:31:52Z,#friends #drunk #cocacola #fun,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,21
627,627,627,0.0,228.0,2013-06-13T21:31:51Z,Drink#fresh#cocacola#ltdedition#havaianas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
628,628,628,1.0,89.0,2013-06-13T21:31:50Z,Myskväll med mitt hjärta❤ #mys #kväll #pizza #serie #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
629,629,629,3.0,348.0,2013-06-13T21:31:49Z,❤ Friends!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
630,630,630,1.0,108.0,2013-06-13T21:31:49Z,#warez#terror#lastexorcism#mac#cocacola#vidaloka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
631,631,631,420.0,660.0,2013-06-13T21:31:48Z,#munchester #losangeles #happines #barcode #carlochion #4us #gucci #zara #blauer #cesarepaciotti #venezia #cocacola #toronto #porto #sidney #louisvuitton #moncler #abbercrombie #capri #timesquare #monaco #lamartina #hollister #hollywood #londra #hogano,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
632,632,632,0.0,74.0,2013-06-13T21:31:47Z,Finally got my name! Thanks @abigail_beddow159 where's the rest of it tho? #coke #cocacola #share #name #shareacola #shareacoke #friends #drink #oliver,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,21
633,633,633,13.0,145.0,2013-06-13T21:31:46Z,טעים לנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
634,634,634,0.0,228.0,2013-06-13T21:31:46Z,Drink#fresh#cocacola#ltdedition#dark#side,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
635,635,635,3.0,183.0,2013-06-13T21:29:22Z,Nu delar vi på riktigt⭐ #coke #cocacola @isabellemagnusson,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
636,636,636,4.0,288.0,2013-06-13T21:29:21Z,Call me when you can stock this high #work #boxes #picoftheday #tb #notreally #cocacola #fun #instabored #instafun #instalike #today #doubletap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,21
637,637,637,2.0,101.0,2013-06-13T21:29:18Z,Toast for the greatest ever #michaeljordan #cocacola #raptors7s #blackcement3s #kotd #sneakershouts #kicksonfire,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
638,638,638,1.0,186.0,2013-06-13T21:29:16Z,Qwer wee glass o milk :) #milk #CocaCola #glass #cow #calcium #strong #bones,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
639,639,639,53.0,19824.0,2013-06-13T21:29:13Z,"Two weeks in Gran Canary last year with my baby, gud memories! ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,21
640,640,640,919.0,44025.0,2013-06-13T21:29:11Z,Want!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
641,641,641,0.0,48.0,2013-06-13T21:29:10Z,"To not be #shared, #coke #cocacola",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
642,642,642,2.0,320.0,2013-06-13T21:29:07Z,#condividicocacolaconlasuocera#cocacola#lasuocera#beverage#drink#food#instafood#instagram#insta#photooftheday#pic#picoftheday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
643,643,643,1.0,246.0,2013-06-13T21:29:04Z,#shareacokewith #eva #now #park #thursday #cocacolaname #cocacola #cola,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
644,644,644,1.0,673.0,2013-06-13T21:29:01Z,Um i guess. :l i like kittens.  #coke #cocacola #label #kittens #url #inside,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
645,645,645,0.0,109.0,2013-06-13T21:29:00Z,#cocacola #present #cute,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,21
646,646,646,1.0,301.0,2013-06-13T21:28:58Z,#love#cocacola#share#coca#lastnight#morrison#tagsforlike#photooftheday#picoftheday#tags#insta#instalike#like100#linstqphoto#instaflash#instagram#instagallery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
647,647,647,0.0,27.0,2013-06-13T21:28:55Z,#cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
648,648,648,1.0,88.0,2013-06-13T21:28:54Z,#cochinita #ramona #hola #mi #amigo #tan #linda #arrazo #cocacola #gorrona #= #gibran #gorton #10 #tacos #1 #torta #130613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
649,649,649,3.0,401.0,2013-06-13T21:28:53Z,My Weekly Rubbish:L #love #instagood #me #photooftheday #cute #instamood #tbt #tweetgram #iphonesia #igers #picoftheday #instadaily #beautiful #instagramhub #instagramers #iphoneonly  #bestoftheday #igdaily #iphone5#webstagram #picstitch #happy #follow #monsterenergy #relentless #cocacola #monster #energy,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,21
650,650,650,4.0,482.0,2013-06-13T21:28:53Z,#share #a #coke #with #Amy #me #diet #cocacola #bottle #silver #finally #found #one #thanks @leannehenley,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,21
651,651,651,0.0,88.0,2013-06-13T21:28:52Z,#zakupy#klif#gdynia#orlowo#hm#misiek#cocacola#teraz#spac#dobranoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
652,652,652,2.0,56.0,2013-06-13T21:28:50Z,#coca #cola #cocacola #gift #from #sister #sweet #crazy #swag #yolo  #polish #photooftheday #picoftheday #bottle #natalia #propsy #jest #fajnie,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,21
653,653,653,0.0,211.0,2013-06-13T21:28:47Z,#cocacola #freestyle #instaplaceapp @instaplacemobi #androidonly #androidnesia #Toronto #Canada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
