,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_comments,instagram_followers,country,title,zip,kmeans,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of
2151,2151,2151,754,1,7895,Russia,_¶_¸Ñ€___°Ñè_ºÑ€_¸___°ÑèÑ€Ñƒ_º_°,125130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,2152,2152,810,2,7895,Russia,âœ¨ï™_âœ¨,125438,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,2153,2153,905,3,7895,Russia,with meaning,125130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,2154,2154,865,13,7895,Russia,ïçŒ,125130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,2155,2155,1,0,80,,Haciendo parada para descansar de parinar. #Cocacola #flor #botella #terraza #verano #primavera #calor #descanso #deporte #vistas #Ã¡rboles #rÃ_o,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,2156,2156,926,9,7895,Russia,ï_¨,125130,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,2157,2157,7,0,408,,Always love [] #cocacola #dinner #out #restaurant #follow #followme #follow4follow #f4f #followback #like #likes4likes #likes #luck #likeyou #amazig #picoftheday #cute #cool #blogger #happyness #happy #pleasefollow #pleaselikes #comments #webstagram #tweegram,,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2158,2158,2158,0,0,183,,#mmmmm #iced #cocacola #yum #dinner #out,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,2159,2159,0,0,64,,#coca#cola#cocacola#rouge#like.,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,2160,2160,0,0,1125,United States,Popping the @cocacola bubbly! #toCoke #canneslions #clientoftheyear #cocacola #coke #leoburnett #tbt,60601,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,2161,2161,215,1,4321,,Iam on my own time...so yea nw I #love this monster!! has that bounced to it!!! #music #blurredlines,,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2162,2162,2162,6,0,245,,#shareacoke #with #friends #greek #corfu #cocacola #greece #instadaily #instapic #like #follow #shoutout #shout4shout #tag4likes #picoftheday,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2163,2163,2163,3,1,666,,Ayer con mi princesa que me acompaÃ±o al hospital <3 te amo reina.,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,2164,2164,1,0,903,Switzerland,âœŒâœŒ #cocacola #madeinswitzerland #switzerland #lol #swissmade #instagramhub #instagood,1205,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,2165,2165,2,0,93,,#lol#nice#awsome#amazing#awsome#instafun#insta#instalike#follows#followme#follow4follow#cool#instagram#instafollow#cocacola@malt2108,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,2166,2166,1,0,194,,Boa tarde 8) #instaboy #instagood #instadaily #instagramer #summer #freefollow #fashion #shoutout #like4follow #instagramhub #follow4like #santos #brasil #cocacola #cansado #positividade #vansofthewall #condominio #partiu #cochilar #fui,,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,2167,2167,24,0,582,,#fslc #followshoutoutlikecomment @TagsForLikes #TagsForLikesFSLC #follow #shoutout #like #comment #TagsForLikes #f4f #s4s #l4l #c4c #followback #shoutoutback #likeback #commentback #love #instagood #photooftheday #pleasefollow #pleaseshoutout #pleaselike #pleasecomment #teamfslcback #fslcback #follows #shoutouts #likes #mamma #cocacola,,10,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,2168,2168,6,0,25,,#chill#chillinkillin#swag#yolo#cocacola#cola#drink#weekend#lake#hehe#instagram#love#tagsforlikes#follow#like#likeforlike#red#blue#white,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,2169,2169,0,0,130,,Pos aquÃ_ de terraceo. #Bar #CocaCola #CocaColaLight #tapas #Boiro #Plaza,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,2170,2170,1,1,278,,hab meine Freunde zum Trinken gern;),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,2171,2171,1,0,210,,#cocacola #drink #amore #mio #giulia #I #â™¥ #you,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,2172,2172,0,0,209,Denmark,LÃ_kkert! #jensensvenner #jensensbÃ¸fhus #delicious #tasty #meat #portatoes #sauce #cocacola #family #nice #goodtime ïç´,8000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,2173,2173,6,0,582,,#fslc #followshoutoutlikecomment @TagsForLikes #TagsForLikesFSLC #follow #shoutout #like #comment #TagsForLikes #f4f #s4s #l4l #c4c #followback #shoutoutback #likeback #commentback #love #instagood #photooftheday #pleasefollow #pleaseshoutout #pleaselike #pleasecomment #teamfslcback #fslcback #follows #zio #likes #coccolodimamma #cocacola,,10,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,2174,2174,0,0,310,,...the only choice #biker #cocacola #coke #zero #dinner #top #summer #drink,,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,2175,2175,0,0,15,,"thanks to my brother, nergens in nederland  te vinden maar wel in frankrijk :) #cocacola",,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2176,2176,2176,3,0,116,,Cosas que se acumulan con el estudio #derecho #eclesiastico #raso #aburrimiento #mierda #insta #bad #monster #cocacola #bifrutas #estudio #me #quieroverano,,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,2177,2177,1,0,0,,#all_shots #instasun #sunnyday #rayban #cocacola #summer,,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,2178,2178,4,0,582,,#fslc #followshoutoutlikecomment @TagsForLikes #TagsForLikesFSLC #follow #shoutout #like #comment #TagsForLikes #f4f #s4s #l4l #c4c #followback #shoutoutback #likeback #commentback #love #instagood #photooftheday #pleasefollow #pleaseshoutout #pleaselike #pleasecomment #teamfslcback #fslcback #follows #zio #likes #coccodimamma #cocacola,,10,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,2179,2179,0,0,24,,#pausa#cocacola,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,2180,2180,0,0,358,,#fineste#sÃ¸stern#cocacola#cola#coke#osv,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,2181,2181,0,0,183,,#AlmoÃ§o #StrogonoffdeFrango #CocaCola #Feriadao #EmCasa,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,2182,2182,0,0,1217,Italy,#me#lidoadriano#cocacola#vip,25133,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,2183,2183,1,0,127,,#bigmac#cocacola#Mcdonalds#paris#park#love#food#instafood#instalike#TagsForLikes,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,2184,2184,0,0,164,,#lunchtime #Mexicanfood #pozole #cocacola,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,2185,2185,0,0,74,,#friends#cocacola#baby#love#happy#sunny#goodday#crazy,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,2186,2186,34,1,6016,United Kingdom,What's your damage?,ME10 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,2187,2187,0,1,48,,Hudba na pecky a pohodicka ;),,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,2188,2188,4,0,24,,#me #clothes #summer #time #freetime #cocacola #converse #shorts #hot #fine #good #happy #full #colours #summerishere #hall #mirror #photo,,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,2189,2189,0,0,75,,"just arrived home to this, and once again I realized why sometimes smallest things take up the most room in my heart #cocacola #share #brother #sister #care ï˜_",,9,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2190,2190,2190,80,2,460,Norway,summer ïŒ¸â˜€,2208,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,2191,2191,1,0,154,,My cocacola! âœŒï˜ç #condividiunacocacola#shareacoke#latuagiulietta#giulia#giulietta#funny#cocacola#passion#lovemymum#âù_,,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,2192,2192,9,0,328,Germany,yeeeeah ï˜_ it's my Coke ! :D #coke #coca #cola #cocacola #yummy #jessi #jessica #red #cool #germany #croatia #balkan #instagood #picoftheday #sunshine #summer #me #mine #follow #follow4follow #fanta #sprite #gym #training #sport,70173,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2193,2193,2193,0,0,148,Italy,Every day a coke save my life #cocacola #graziediesistere,20154,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,2194,2194,52,0,623,Italy,#today #viareggio #sharing #a #cocacola #with @gin176 #and #sara âœŒâù_,55049,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2195,2195,2195,1,0,402,United States,Breakfast #pizzahut#pringles#cocacola#ranch#zebracakes,32164,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,2196,2196,3,1,493,,Cena del campione con la piccola coca cola!,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2197,2197,2197,0,0,118,,#cocacola #drpepper #cocacolacherry #drinks #whichisurfavourite #icecold #colour #cansofpop,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,2198,2198,1,0,103,,"Family dinnerï˜‹âù_
#coke #family #mom #dinner #food #meat #salad #cocacola #krydderpÃ¸lser #slagterlund 
#grill #grilletvildsvin #salat #bagtetomater #morsmadsmagerbedst",,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,2199,2199,0,0,70,,Yess. #BeHappy #Brigitta #best #cocacola #coca #cola,,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,2200,2200,0,0,34,,#VosAnus #CocaCola #Y'enAAssez ïç”ïçŸïè€,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,2201,2201,0,0,155,,#copadetodomundo #CopaDasConfederaÃ§Ãµes #Brasil #Fifa #cocacolabr #CocaCola,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,2202,2202,0,0,124,,#always #cocacola onder de zon! #peace,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,2203,2203,0,0,239,Italy,Cocacolagirlz #cocacola #lasocia #partners #vandalgirls @sitasix @vandalville,14100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,2204,2204,,,,,No hay mejores dias para experimentar nuevas sensaciones Asi me libro del de maÃ±ana jajajaja #Cocacola #Cherry http://t.co/J9RnO1AeFD,,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,2205,2205,,,,,RT @Lieke028: Yaaay! Share a coke with @Astridbryan :)) xoxo #cocacola http://t.co/afkywNOde6,,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,2206,2206,8,1,1089,,NÃ_r pojkvÃ_nnen lanar fÃ¥r jag ha matlan med mig sjÃ_lvï˜çï™è,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,2207,2207,1,1,34,,:),,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,2208,2208,0,0,61,,#cocacola #coke #coca #fun #charlotte #gift,,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2209,2209,2209,4,1,138,,Booyah bitches!! found my name,,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,2210,2210,4,0,648,Italy,âœŒï‘‹ #yo #dj #cocacola #best #tagsforlikes,22063,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,2211,2211,0,0,41,,#cocacola 136 _±_°_»_»____ ___° __ÑƒÑÅ__Ñ€_ºÑƒ..,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,2212,2212,1,0,38,Denmark,SÃ¥ var den der! #cocacola #shareacokewithme,3520,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,2213,2213,1,0,75,,Best thing ever. #cocacola #coke #soda #drink #coca #cola #original #instacoke #instadrink #instagood #instamoment #yellow #flower #outside #drinking,,9,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,2214,2214,0,0,158,,Don't even like coke but was amazed they had my name! #cocacola,,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,2215,2215,2,0,22,,#hey #man #cocacola #jujcegummy #karolina #funny #colors #with #victoria,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2216,2216,2216,0,0,198,Italy,#conmarca #cocacola #lasorellona #terryvisentin,31040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,2217,2217,3,0,131,Hungary,#chill #cocacola,8142,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,2218,2218,7,0,100,,#ThrowBackThursday #TBT #tbt #FollowMe #Coke #CocaCola #Drink #Fridge #Gate #Bored #Happy #ThumbsUp #Hoodie #Red #Standing #Leaves #Huge #Uggs #Jeans #Denim #InMyElement #Instagram #Instadaily,,9,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,2219,2219,13,1,333,Italy,"Auahah.. Non credo troverÃ_ mai il mio nome, ma intanto ho trovato quello di mia mamma ï˜œ #mum #Claudia",53100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,2220,2220,3,0,107,,Y ahora a almorzar unos ricos bompletos y churrasco con peluquita y la cami<3 @franciscofiguev #friends #love #cocacola #comidita #bompletos #churrascoxl #l4l #f4f #like #instamoments #instacomidita #bebida #teextraÃ±abapeluquita,,9,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2221,2221,2221,3,0,503,,#cocacola,,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,2222,2222,5,0,581,,#friends#love#like#girl#mc#moments#coca#cola#cocacola#food#tagsforlikes#jj#tbt#instagood#instalove#instalike#instastocazzo#igers#cute#paradise#happy#photooftheday#photo#smile#belieber,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,2223,2223,2,0,36,,#instased #instaadicta #cocacola #lift #omg,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,2224,2224,4,1,309,,Today's purchases ï˜_,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,2225,2225,1,0,634,,"Un giorno senza sorriso, e' un giorno perso!:) #frasi#cocacola#coke#pensieri#quote#writing#people#smile#sorriso#intadaily#day#igdaily#tagsforlikes#likes#picoftheday#bestoftheday#photooftheday#photo#webstagram#instagramhub#happy#happiness",,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,2226,2226,3,0,574,,#bro #1 #haha #love #it #cool #love #you #cocacola #best #friends #ï˜˜ @ilaydaaltnprmk,,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2227,2227,2227,6,0,383,,#sushi & #CocaCola #BacchetteDelCazzo,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,2228,2228,0,0,83,,Nothing better than a glass bottle of coke! #coke #cocacola #sniff #hashtag,,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2229,2229,2229,48,2,957,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,2230,2230,0,0,37,,#PosÃ©#MesCuisses#CocaCola,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,2231,2231,2,0,223,,#effects #color #lomo #instalike #instaperfect #instaeffects #beautifuleffects #today #cocacola #funny #LikesBack #likes #likeforlike #likethis #FollowMe #followthis #followforfollow #follow #mine,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,2232,2232,1,0,108,,iÅŸte hayat bu !! #life #lifeisgood #hellyeah #nutzz #cocacola #tv #joy #fun #night #myroom #tbt #tagsforlikes #tflers,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
