"X","Unnamed..0","Unnamed..0.1","country","title","zip","instagram_likes","kmeans"
2720,2720,"2720",NA,"#cocacola #colacan #share it with #me #lusine #lucine #armenian #drink ",NA,2,"9"
2721,2721,"2721","United Kingdom","Sharing a coke with myself. Forever alone! #cocacola #emily #shareacoke #alone","BB5 2",1,"9"
2722,2722,"2722",NA,"Io a casa non ci torno più! #summer #sun #ildolcefarnulla #cocacola",NA,1,"9"
2723,2723,"2723","Chile","si tu apellido no es González ni Tapia  #cocacola","8320000",1,"10"
2724,2724,"2724",NA,"#gracias #cocacola #sed #amigotes",NA,0,"9"
2725,2725,"2725",NA,"Heaven in a tray #fries #cocacola #cherry #work #alone...",NA,0,"9"
2726,2726,"2726",NA,"#condividi #cocacola con #antonia #zucchetta #ilenia #friendship #love",NA,0,"9"
2727,2727,"2727",NA,"#today #scary #summer #swag #photo #image #airborne #64"" #goth #gothic #tv #tvsimulator #cocacola #Coca-Cola #phone #like #likeforlike #like4like #followme #followers #followup #follow #facetime #at #horror #house @heyaaitsmargaret #my love ♥",NA,13,"9"
2728,2728,"2728",NA,"#cocacola#coca#cola#shop#drink#family#cousins#gabrysia#sebastian#twins#aneta#ja#lol#beka#haha#ilovethem#from @chaiined #lovely#price#happy",NA,0,"9"
2729,2729,"2729",NA,"#vacanza#summer#holiday#estate#caldo#cocacola#cola#heythere#instagram#instalove#happiness#happy#finally#finalmente#civoleva#daje☀",NA,1,"9"
2730,2730,"2730",NA,"#guarana #megusta #brasil #usa #maranhao #cool verynice #lol #yumi #cocacola",NA,1,"9"
2731,2731,"2731","Italy","#cocacola #amore #senza #pubblicità siete #mitici","53100",1,"1"
2732,2732,"2732",NA,"#cocacola#Sochi#Sochi2014#goodlife#instagood#Instagram.  Наконец токи забрали))))",NA,2,"9"
2733,2733,"2733",NA,"#cocacola #vs #pepsi",NA,0,"9"
2734,2734,"2734",NA,"Выкуси! У меня теперь он тоже есть:D #like #follow #me #CocaCola #Бокал #Сочи #2014",NA,1,"9"
2735,2735,"2735",NA,"Burger king for lunch ! :3",NA,12,"1"
2736,2736,"2736",NA,"SIM ! Quem não foi perdeu . #party #cake #tortaalemã #iphonesia #bestgram #salgadinho #cocacola #fanta",NA,1,"9"
2737,2737,"2737","Switzerland","Summer ♡ #summer #hot #balcony #lake #of #zurich #homesweethome #sun #tanning #studying #latin #red #sox #boston #love #near #my #old #home #usa #redsox #coke #cocacola #water #refreshing #younglove ❤","8800",3,"10"
2738,2738,"2738","Pakistan","Pakistansk skjønnhet #CocaCola",NA,24,"6"
2739,2739,"2739",NA,"#mir #cocacola #cola #loltime #instagram",NA,0,"9"
2740,2740,"2740",NA,"Freschezza ! #cocacola#ghiaccio#limone#fresco#redCampari @andreacabitta",NA,1,"9"
2741,2741,"2741",NA,"Mum came home with a coke with my name on it...finally",NA,5,"1"
2742,2742,"2742","Latvia","When I can not find my name, this will also do. Foršā. Zvaigzne. Cool. Star. #CocaCola #Latvia","3601",1,"9"
2743,2743,"2743",NA,"Look what I found! It's even little like you @dnbshane ;) #coke #cocacola #names #shane #mini #cute #justforyou",NA,0,"1"
2744,2744,"2744",NA,"#cocacola #4€ #aeroportodialghero",NA,0,"9"
2745,2745,"2745",NA,"#mark #cocacola #bottle #best #original #name #love",NA,2,"9"
2746,2746,"2746",NA,"gorgeous view!! Good evening everybody: ) #gaygoz",NA,54,"10"
2747,2747,"2747","Italy","#sun #sea #beach #sunglasses #summertour #summertime #summer #beach #afterwork #cocacola #willy #volley #drink #relax",NA,1,"1"
2748,2748,"2748","Venezuela","#amigosinvisibles #repeatafterme#cocacola @cocacolave @farmatodovzla",NA,0,"9"
2749,2749,"2749",NA,"La coca cola da 1 € il TOP #cocacola#1#euro#TOP#instacool#instafresh#instadrink#like#followme#i#love#falappa",NA,3,"9"
2750,2750,"2750",NA,"#cocacola#france#friends#fun#happy",NA,5,"9"
2751,2751,"2751",NA,"Almoço de gordo #projetoinverno #gordos #coxinha #cocacola",NA,0,"9"
2752,2752,"2752",NA,"#cocacola #cristina #name #me",NA,0,"10"
2753,2753,"2753","Brazil","Como 49 mg de sódio são 2% dos valores diários e 13% são 1%? Estudo de sódio no bandex!",NA,1,"1"
2754,2754,"2754",NA,"My coca-cola collection of today &it's only 12:30. #cocacola #addiction #McDonalds #subway #longdays #caffeine #favorite",NA,0,"9"
2755,2755,"2755",NA,"@yiraacedo yo q comparto una #CocaCola con tu hija y ella q no me quiere http://t.co/Y21JM0wK8n",NA,NA,NA
2756,2756,"2756",NA,"Prends la vie côté #cocacola :p http://t.co/r2WheWoqAy",NA,NA,NA
2757,2757,"2757",NA,"RT @beliebersrmine: :)

#cocacola http://t.co/KtDbtQCfUT",NA,NA,NA
2758,2758,"2758",NA,"#Milos #cocacola #me #smile #like ♥",NA,2,"1"
2759,2759,"2759",NA,"Så gott :) #cocacolavanilla #cocacola #coca #cola #vanilla #sweden #swe #2013 #balkong #fest #gottsomsnus #gott #underbart #",NA,0,"9"
2760,2760,"2760","France","#coke #cocacola #colette @mouniraalhmoud meme a l autre bout du monde je pense a toi ✨","75001",1,"9"
2761,2761,"2761",NA,"#chill #katinkulta #after #vuokattifreestylehall #tramp #quad #cocacola #sunset",NA,0,"9"
2762,2762,"2762",NA,"#today #cocacola #vanilla #fanta #grape #red #purple #love #this #drinks #with #kristyna #like #likeback #likeforlike #followme #follow #back",NA,6,"1"
2763,2763,"2763","France","✌ #jennifer #cocacola","44230",0,"9"
2764,2764,"2764",NA,"#cocacola #cocacolazero #condividi #condividicocacola #amore #condividiconiltuoamore #gustosa #zerozuccheri @mario6310",NA,0,"1"
2765,2765,"2765",NA,"#belieber #cocacola #red #YEAHBUDDY",NA,1,"9"
2766,2766,"2766",NA," #cocacola #coke #cherry #drink #pink",NA,2,"10"
2767,2767,"2767",NA,"#CocaCola #cherry #yolo #textgram #TagsForLikes #pink #instacool #instagood #instanice #pretty #perfect #photooftheday #swag #amazing #awesome #summer #summertime #dream #followmeplease #fantasy #fun #like #love #nice #cool #cute #colour #beauty #beautiful",NA,9,"9"
2768,2768,"2768",NA,"Il mio amore #lattina #cocacola #coke #zero #amore #love #italy",NA,2,"9"
2769,2769,"2769",NA,"Love it. #cocacola #vanilla",NA,0,"9"
2770,2770,"2770","Italy",":-) #smile #happy #sorriso #aperitivo#finelavoro#sorriso#cocacola","17011",1,"9"
2771,2771,"2771",NA,"#likeforlike #like4like #like #lfl #l4l #followforfollow #follow4follow #followme #follow #followback #f4f #instalike #instafollow #instacollage #instatrue #instacool #instagood #instagram #hithatbutton #picoftheday #instatag #sogood #favourite #drink #coke #cocacola",NA,5,"7"
2772,2772,"2772",NA,"@grasp_ te gusta? #star #cocacola #cocacolalight #condividiquestacocacola #photooftheday",NA,1,"1"
2773,2773,"2773","Indonesia","Surf's up.  #vacation #beach #surf #bali #instafun #instadaily #cocacola",NA,1,"7"
2774,2774,"2774",NA,"Dinner for one #dinner #abendessen #foodporn #food #fruits #cocacola #enjoy",NA,1,"1"
2775,2775,"2775",NA,"Best taste #yum #yummay #great #cocacola #cherry #pink #can",NA,0,"1"
2776,2776,"2776",NA,"#löytö #cocacola #nimikkopullo #hiton #hyvä #mainoskikka #jipii #muavarten #tehty #limonadi",NA,0,"1"
2777,2777,"2777","Serbia","#cocacola @darija_djuraskovic @haya_aktaa",NA,0,"1"
2778,2778,"2778",NA,"#Chill#Summer#Tranks#listenmusic#fun#Pullin#swim#popow#enjoy#kronenbourg#KR3W#Huf#levis#pepsi#quenelle#douillage#somalienne#sticks#aight#FlatbushZombies#CocaCola ... Posey.",NA,0,"9"
2779,2779,"2779",NA,"#CocaCola ► http://t.co/eYbNuEOTtX",NA,NA,NA
2780,2780,"2780",NA,"Share with family. Fuck off. Share with no one :-) #cocacola http://t.co/3t6Ivf6dYA",NA,NA,NA
2781,2781,"2781",NA,"#cocacola#share#a#coke#with#me#promotion#cool#refreshing#drink",NA,0,"9"
2782,2782,"2782","Denmark","Exam done, let's chill ✌","9000",10,"9"
2783,2783,"2783","Italy","","20124",0,"9"
2784,2784,"2784","Spain","#atwork #summer #coke #cocacola #hot #summerishere","28042",3,"10"
2785,2785,"2785",NA,"#cocacola#friends#barbecue#food#delicious#nam#picnic#nice#thursday#with#my#bestfriend",NA,2,"9"
2786,2786,"2786",NA,"#sexy #cocacola #drink #icecream #glass #straw #yummy #igers #instadaily #likeit #instalike #followme",NA,0,"9"
2787,2787,"2787",NA,"Found this on iFunny! Haha!
•
#lotr #lordoftherings #ring #onering #cocacola #lol",NA,2,"1"
2788,2788,"2788","Hungary","Coca Cola Nyuszika nevével ;-) @musu21 #cocacola #zero #namecola #sweetheart #photo #instaphoto #instagram #Budapest","1118",0,"9"
2789,2789,"2789",NA,"#CocaCola #Sempre #Presente *----* s2",NA,0,"9"
2790,2790,"2790",NA,"So, what made your day today? #coke #cocacola #vanillacoke #nostalgia #delish #childhood #boom",NA,0,"9"
2791,2791,"2791","Saudi Arabia","مو كويس تطيح أهلك بحب الكولا .. لأن النظام بيصير ياتلحق يا ماتلحق ♥✨ #CocaCola",NA,6,"5"
2792,2792,"2792","FYRO Macedonia","#cocacola",NA,0,"9"
2793,2793,"2793",NA,"Omg I just got my permit!!! :) #permit #happy #excited #lovely #pretty #cute #love #adorable #cole #cocacola #jealous #print #cheetah #like #likeforlike #likethis #instacool #instagram #followme #books_and_colors",NA,9,"1"
2794,2794,"2794",NA,"",NA,27,"1"
2795,2795,"2795",NA,"Got given this by my sister! Thought I would never find my name! #coke #cocacola #shareacokewith #Nathan",NA,1,"9"
2796,2796,"2796","Czech Republic","#cocacola #žaneta :DDD #name","436 01",0,"9"
2797,2797,"2797",NA,"Dig og mig ♡ #share #a #Coke #with #you #and #me ! #if #you #was here #I #would #share #it #with #you #bestfriend #bestie @idadolmer ♥",NA,6,"1"
2798,2798,"2798",NA,"Gang ",NA,37,"10"
2799,2799,"2799",NA,"Fent temps #book #coke #cocacola #afternoon #picoftheday #instapic #instagram #desdeelotroladodelescaparate #tonisegarra",NA,0,"9"
2800,2800,"2800","Italy","@instag_app @instagramers_shout @instajea @spongebobmememes @nickiminajwhip @_getmorefans_d36262 @guide4f0ll0wers083 #love #me #cute #instagood #photoofday #beautiful #girl #tbt #follow #instadaily #igers #happy #picofday #followme #like #tagsforlikes #instamood  #l4l #statigram #nice #selfie #all_shots #throwbackthursday #instacollage #smile #bestofday #christmas #fashion #cocacola","84091",6,"1"
2801,2801,"2801",NA,"#Me#Horror#Mattina#Senza#Trucco#Wow#Faccia#Da#Gne#Gne#Italy#CocaCola#Pizza",NA,29,"5"
2802,2802,"2802",NA,"Baby Bulldog ❤",NA,8,"7"
2803,2803,"2803","United Kingdom","Couldn't find my name so I had my cars instead! #kevin #kia #coke #cocacola #car #blue","NG12 5",2,"1"
2804,2804,"2804","Switzerland","@zueri_lover","8806",3,"1"
2805,2805,"2805","United Kingdom","Cafe Rouge :) #lunch #friends #salisbury #dayoff #ig #instagram #instadaily #food #cafe #restaurant #lush #steak #chips #drink #coke #cocacola #yum #tasty #cusine","SP1 1",2,"1"
2806,2806,"2806","Italy","Francesca ...la Top...nella stessa confezione...#cocacolamifuoisfottere?!? #cocacola#francesca#cocacolazero#TagsforLikes#all_shot#jj#swag#like4like#gf_italia#instamood#instahub#instanapoli#instaitalia#popular#popularpage#picoftheday#epic#igers#igersinstagram#follow#followme#follow4follow#latop#20like#instadaily","80126",6,"1"
2807,2807,"2807",NA,"Con mi @AlbaFontenla1 #farggi #coffee #cocacola #gofre #rico",NA,0,"9"
2808,2808,"2808",NA,"#princess #me #hihihi #cocacola",NA,13,"1"
2809,2809,"2809","Russia","Ромашка встал в очередь за стаканами #лента#акция#стаканы#cocacola","194356",0,"1"
2810,2810,"2810",NA,"<3 @solveigeide #meg#deg#cocacola#break#summer#lovethisgirl",NA,5,"1"
2811,2811,"2811",NA,"mit den boys @neversayneverandbelieve_ @nikt_0 #hehe :p #foodporn #yummy #so #lecker #sauce #cocacola #zero #hungry #hundertmillion #hashtags",NA,0,"9"
2812,2812,"2812",NA,"Jaaa, endlich! ",NA,0,"9"
2813,2813,"2813",NA,"#cocacola#macka#",NA,0,"9"
2814,2814,"2814",NA,"Hihi #share #cocacola #fineste @Oelseth #kjæreste @kristineet93",NA,0,"1"
2815,2815,"2815",NA,"FINALLY! #ShareACoke #CocaCola #Finally #Ive #Got #My #Name #On #One #AppleGreen #Arklow #Mary #Fizzy #Yay #So #Proud #Lol",NA,0,"1"
2816,2816,"2816","United States","#cocacola#love#red#bottle#glass#shiny","53147",1,"9"
2817,2817,"2817",NA,"#waiting #cocacola #fag",NA,0,"9"
2818,2818,"2818",NA,"3 Litros de Alegria <3",NA,7,"1"
2819,2819,"2819",NA,"「可口可樂」玻璃杯（2013版） / ""Coca-Cola"" Crown Glass (2013 Edition)  #香港 #可口可樂 #可樂 #麥當勞 #玻璃杯 #HongKong #hk #CocaCola #Coke #Cola #McDonalds #glass",NA,1,"9"
2820,2820,"2820",NA,"#summer#is#here#yes#hollister#cocacola#me#bored#hot#weather#finally#hi @chloe_thomsen ❤❤ #l4l#l4l",NA,6,"1"
2821,2821,"2821",NA,"Got a coke bought for me today #coke #cocacola #coca #cola #my #name #present #drink #love #cute #pretty #bottle #hand #picoftheday #instagood #instadaily #l4l #likeforlike #f4f #followforfollowback #followforfollow #followme",NA,6,"1"
2822,2822,"2822",NA,"I will always love you ❤ #cocacola#taste#summer#Sintija#love#drink#",NA,0,"1"
2823,2823,"2823","Italy","MY Coke please! #coca#cocacola#cola#vittoria#vitti#vitti871#torino#ita#italy#italia#nome#name#beanda#food#friends","10137",3,"5"
2824,2824,"2824",NA,"#me #yo #io #ibi #ibiza 
#espana #isla
#cocacola #number #1 #nero #rosso #cr7 #calendario #cocacolazero #buona",NA,0,"1"
2825,2825,"2825","United Kingdom","#edgy #eastlondon #cocacola","E2 7",0,"1"
2826,2826,"2826",NA,"#coke #cocacola #yum",NA,1,"1"
2827,2827,"2827",NA,"#cute #belgium #crazy #hot #followme #pretty #ugly #beautiful #days #yourself #like #Cocacola #oxo",NA,7,"10"
2828,2828,"2828",NA,"With my babe❤ @rashidoali",NA,30,"1"
2829,2829,"2829",NA,"#instacollage#julia#coca#cocacola#company#followback#likeback#pic#likeforlike#followforfollow#instafun#iger#skinny#hair#smile#tagsforlikes#tagsgramer#instagram#photooftheday#likeback#like#tag#followme#likeme",NA,8,"1"
2830,2830,"2830",NA,"#coca #cocacola #coke #red #delicious #yummy #drinkme #midday #like4like #likeforlike #peace #likeme #likess #fff #followforfollow #follow4follow #followme",NA,6,"10"
2831,2831,"2831",NA,"#the #best #cocacola #Ana #almost #summer #learning #history #sunny #day #instadrink",NA,3,"9"
2832,2832,"2832",NA,"#cocacola #name #love #life #like #mylove #mylife #myworld #happy #dream @theserbdream_ ♥ love you ♥",NA,1,"10"
2833,2833,"2833","Norway","Sommerkos! #cocacola #shareacoke #MeriJaan","8050",0,"1"
2834,2834,"2834",NA,"#nice #cocacola  #sign #baby #comersial #life #girl #jj #lady #oldschool #swag #epic #world #tfl #instamood #art #ink #music",NA,6,"10"
2835,2835,"2835",NA,"#cocacola #coke #love #l4l #lol #nice #job #cute #cool #happy #statigram #style #good #instalike #like #instagram #Instagood #instamood #instadaily #instacollage #throwbackthursday #énóis #osss #toiss #SejamcheiosdoEspíritoSanto #me",NA,12,"1"
2836,2836,"2836",NA,"my birthday year☆
#coke #cocacola #birthday",NA,0,"9"
2837,2837,"2837","United States","#mykids#charlie#lucy#peanutsgang#love#iwearorangefordarian#cocacola#pinknails#mybabies","92154",0,"9"
2838,2838,"2838",NA,"Best o da best #coke #cocacola #doughnuts #chocolate",NA,0,"9"
2839,2839,"2839",NA,"#me #girl #cute #beautiful #princess #pretty",NA,14,"9"
2840,2840,"2840",NA,"Ice cold coca cola from a bottle in the Am #BOMBaf#Cocacola#glassbottle#mmmmm",NA,1,"1"
2841,2841,"2841",NA,"Egy mosoly sok mindent megváltoztat. ;)",NA,2,"9"
2842,2842,"2842",NA,"ok, è la migliore. #cocacola#happy#red#instabo#instachat#happines",NA,0,"9"
2843,2843,"2843",NA,"this is so good #good #day #cocacola #vanilla #yeaaahboi",NA,0,"9"
2844,2844,"2844",NA,"So they don't do Cokes with my name on, so I made my own #coke #share #made #my #own #cocacola #drink #student",NA,0,"9"
2845,2845,"2845",NA,"Mommy is the best❤ #cocacola #schatz #drink #garden #summer #follow #followher #followforfollow #instafollow #igers #instabest #instafood #instagood #instadaily #instastyle #instahealth #instaluxury #instafashion #fashion #fashionista #luxury #s4s #sfs #shoutout #tags4likes",NA,6,"1"
2846,2846,"2846",NA,"#swag #dog #me #dreams #cocacola #dalmatien #love #lovemydog #switzerland #myhouse",NA,7,"9"
2847,2847,"2847",NA,"#smothie #mmh #erfrischung #in #cocacola #glässern",NA,3,"9"
2848,2848,"2848","France","#coca #cola #cocacola #like4like #paris #asterix #obelix #picturagram #webpicture #instagood #instamood #instanews #instawood","60128",2,"1"
2849,2849,"2849","Poland","#sesja#buam#tiger#energy#drink#cocacola#zero pozdrawiam studentow#hsz","61-816",3,"9"
2850,2850,"2850",NA,"بررررد ع ألبببك ❤.❤",NA,13,"1"
2851,2851,"2851","Brazil","Hungria bens materiais #mormaii#quicksilver#billabong#docdog#gang#vondutch#oakley#mizuno#MCD#reebok#onbongo#nicoboco#nike#dolce#gabanna#puma#diesel#RipCurl#redley#lost#collcci#volcom#cyclone#adidas#RayBan#umbro#cocacola#stanley#Sony#Nikeshox","13412-000",59,"1"
2852,2852,"2852",NA,"Beidzot ari es atradu savejo. #me #blond #cocacola",NA,0,"9"
2853,2853,"2853","France","Hey coucou toi ! Depuis le temps que je te cherche ... #cocacola #name #me #stephanie #indtagood #photooftheday #love","03700",3,"10"
2854,2854,"2854",NA,"Subway!!#shipping#lunch#subway#cocacola#humm",NA,0,"1"
2855,2855,"2855","Hungary","Nekem is vaaaaan  vegre #cocacola","1146",1,"1"
2856,2856,"2856","Latvia","Pēc tāda izlaiduma glābj tikai kurpes nost un auksta cola.","1084",2,"9"
2857,2857,"2857",NA,"#best #cocacola #onlyinthestates #vanilla #rad #gnarly #instagood #yum #yummy #refreshing #l4l #f4f #likeforlike #followforfollow #followme #ig #igers #instaboy #urmom #yoloswag #hashtagyoloswag",NA,2,"10"
2858,2858,"2858",NA,"#My#Name#On#CocaCola#Bottle#Coca#Cola#Ftw#Marija#MiniCola#MiniCocaCola#Mini#Jana#HelloKitty#HelloKittyJana#Hello#Kitty#Fridge#Konzum#WithFrien#With#Friend#White#Chill#NoSchool#Free#Out#Holidays",NA,1,"9"
2859,2859,"2859","Norway","#prinsessa #norway #cocacola","3017",0,"1"
2860,2860,"2860","Russia","☺",NA,5,"1"
2861,2861,"2861",NA,"#CocaCola#name#cold#drink",NA,0,"9"
2862,2862,"2862","Italy","#cocacola","62012",0,"9"
2863,2863,"2863","Brazil","Sede! #cocacola #vintage","23970-000",1,"9"
2864,2864,"2864",NA,"Coca cola #insta #instagood #instagram #love #lovely #sweet #picture #picoftheday #cocacola #iphonesia #iphoneonly #followers #followme #drink #break #free #good #gnam",NA,2,"9"
2865,2865,"2865",NA,"#cocacola ...with me..lol",NA,0,"9"
2866,2866,"2866","Croatia","❤ #whitagram #cocacola #coke #soda #personalised #can #cool #friends #share  #renata #nikolina #drink #hot #weather #zagreb #croatia","10000",2,"9"
2867,2867,"2867",NA,"#grilledcheese and a #cocacola for breakfast at noon? Don't mind if I do.",NA,0,"1"
2868,2868,"2868",NA,"проводим лето с колой :) #summer #cola #cocacola #summertime #free #good #time #cafe #lavazza  #walking",NA,1,"9"
2869,2869,"2869","United Kingdom","For you's buddyoldpals..sorry it's not white lads @jdmlugs #coke #share #shareacoke #cocacola","G84 8",0,"1"
2870,2870,"2870","Poland","#coke #cocacola #fun #instalove #instadaily #good #feelings #hot #weather ","02-778",0,"10"
