"X","Unnamed..0","instagram_likes","instagram_comments","instagram_followers","country","title","zip","X.cocacola","X.coke","X.love","a","X.drink","X.cola","my","i","X.me","X.instagood","the","X.followme","X.summer","X.like","X.red","X.name","X.coca","with","X.instagram","coke","X.follow","X.friends","X.happy","coca","de","X.picoftheday","to","X.share","cola","X.photooftheday","X..","and","X.my","X.food","X.tagsforlikes","me","X.instadaily","X.cool","X.instamood","la","X.fun","X.cute","this","X.girl","in.","X.with","X.like4like","X.swag","is","of","kmeans"
7664,"7663",21,0,95,NA,"#cocacola #klaudia #name #tesco #hehehe #hot #good #weather #gooddays #movietime #happy #great #cute #instahappy #instamovie #instagramers #likeit #tagsforlikes #followme",NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"8"
7808,"7807",18,0,98,NA,"#cocacola#nome#felicità#bere#bevanda#rosso#bar#giallo#relax#Sardegna#sennori#red#Yellow#drink#happy#mano#hand#name#",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10907,"10906",3,0,231,"Italy","#coke #cocacola #love","34011",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
1909,"1909",1,0,418,NA,"#jc#with#my#twin#aw#cute#identical#lol#cocacola#top#tounge#pout#l4l#tagforlikes",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
9856,"9855",1,0,61,NA,"#thebestthingever #cocacola #vanilla",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10500,"10499",1,0,98,"Sweden","Sweet Cherry Coke 
#cola#cocacola#cherry#delicious#purple","128 66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
52,"52",4,0,47,"France","Chillin nite wit real niggaq from the street ya! 
#night#friends#love#chill#chillin#chilling#bed#pyjama#party#cocacola#company#cute#dream","92000",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7136,"7135",9,0,99,NA,"Miren lo que me encontré en una tienda de #SanAntonio #coke #cocacola #happiness #retro #box #lunchbox #happy #oldschool  #photooftheday #iwantit #red #cocacola",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
11058,"11057",42,1,910,NA,"Sunday with Sophie ❤",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4"
225,"225",6,0,385,"Italy","Condividi questa Coca Cola con chi sorride  @giuls_cherry ❤ #cocacola#lattina#chisorride#behappy#sore#sister#beauty#beautiful#drink#red#redpassion#nails#insta#pic#photooftheday#instaday#tag#target#code#hand#best#likes#likeforlike#l4l#xoxo","21040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3919,"3919",22,1,338,"France","#sun #friends #paris #saint #paul #coca #zero #instapic","75004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
10486,"10485",1,0,116,NA,"Tos oli viel pizza 5min sitte :D #me #and #my #friend @jukuuh #at #kotipizza #järvenpää #instagram #läskit #pizza #omnomonom #cocacola #hyvää #kakiii #es #5/5 #kikkeli #vittuetolihyvää #vitustitägeiniituleevitustilaikkei",NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2498,"2498",148,3,4444,NA,"Love Strawberries! <3",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6"
9003,"9002",4,0,23,NA,"#love #cocacola ""share",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3693,"3693",0,0,608,NA,"#me#drinking#cocacola#fresh#friend 
Do you want?",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
2953,"2953",3,0,1,NA,"#webstagram #tagsforlikes #instalike #instamood #instahappy #instafollow #style #summer #sun #delicious #follow4follow #followme #follow #happy #like #like4like #yummi #cocacola #behappy #best #bestoftheday",NA,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"8"
7595,"7594",5,0,208,"Slovakia","Som kamoš ^^ #friend#friendship#cocacola","040 11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
141,"141",5,0,338,NA,"#Breakfast #Restaurant #Vips #Pancakes #Coke #CocaCola #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #España #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice",NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
1880,"1880",0,0,41,NA,"misery :-P #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10689,"10688",0,0,125,NA,"Var väl synd att han inte var med mig då på lunchen haha  #cocacola#boyfriend#tagsforlikes",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
183,"183",0,0,255,NA,"#fikk#gave#av#bjørnar#kjekken#cocacola#agderposten",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
7068,"7067",1,0,129,NA,"#eyes #ojos #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
5290,"5290",0,0,115,"Italy","#condividi #questa #cocacola #con #Francesca ✌❤","20082",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3853,"3853",1,0,36,NA,"#cocacola #cherry #instadrink",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4914,"4914",2,0,6,NA,"#cocacola #summer2013 #coccodimamma #love  #amore #perilmiopiccolo",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
9742,"9741",4,0,110,"Italy","Modestia a parte.....  #io #me #postesame #dopo #esame #di #merda #ridiamocisu #risate #cocacola #amiche #love #smile #friend #instafunny #instaphoto #tagsforlike #followme","22030",1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4869,"4869",1,0,208,NA,"#Cocacola #felicita #estate #caldo #sogni #desideri #anima #pensieri #musica #gustounico",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
9610,"9609",2,0,10,NA,"#cocacola #whisky #jackdaniel's #instandrink #drink #decop_ar #note2 #samsungarg",NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7358,"7357",64,0,691,NA,"#cocacola #coca #cola #zero #today #with #sister #czech #girl #brno #sunny #black #red #white #like #follow #tagsforlikes #likeforfollow #smile #haha @_anett_98",NA,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"3"
6734,"6733",6,0,235,NA,"About 2 watch PLL!!! COOKIES AND COKE #thuglife #prettylittleliars #cocacola #cookies #chocolatechip",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
4866,"4866",0,1,163,NA,"I <3 my T-shirt #t-shirt #cocacola",NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
10437,"10436",3,0,495,"United Kingdom"," #hey#selfie#hair#wavy#brunette#girl#cocacola#black&white#fashion#bmx#igdaily#picoftheday#followme#likeforafollow","BB7 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
7682,"7681",14,0,77,NA,"#matkajuoma #coke #cocacola #share it with #emmi #me #haha #heräteostos #car #lammas #sheep",NA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3405,"3405",4,1,48,"Hungary","#coca #cola #my #name :D #zero #Alexandra^^ #drink","6791",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
218,"218",1,0,47,NA,"tehe.. ❤ #share #a #coke #with #prinsessa #princess #l4l #cocacola",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"8"
6123,"6123",2,0,247,NA,"Janta de hoje ... #cantinhonobre#cocacola",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
1274,"1274",0,0,69,NA,"Eerlijk zullen we alles aan mij geven. #delen #share #coke #cocacola #numero #3",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1767,"1767",0,1,74,NA,"#Aline",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
6254,"6254",0,0,61,NA,"De los placeres de la vida #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"8"
1658,"1658",3,0,167,NA,"❤Family❤ #coke #cocacola  #family #love #dad #mom #truelove #forever #follow4follow #followforfollow #bestofday #bloodline #amazingpic",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3558,"3558",4,1,556,NA,"americana.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
2170,"2170",1,1,278,NA,"hab meine Freunde zum Trinken gern;)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
8131,"8130",17,4,340,"Brazil","Zuera na sala","22790-585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
35,"35",2,0,464,"United States","Oh you know just a little break lol #IceCremeTruck #Yummm #Yummy #HotCheetos #HotCheetosWithCheese #Nachos #Jalapeños #Cheese #Cheesy #Coke #CocaCola #FatGirlProblem #Dessert I miss the ice Crème truck .. Now I finally have one on my block yey about time lol","90019",1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
11493,"11492",0,1,105,NA,"Você é a tradução do que é o amor ;) Meu Amor Marcelo <3 #felizdiadosnamorados #casal20 #perfeitos #amoreterno",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
9997,"9996",0,0,1021,"Greece","#fanta#cocacola#soda","177 78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4"
7517,"7516",11,2,157,"Italy","Senza!!! #cocacola #instadrink #vittoria #io #me #instagram ","44042",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8068,"8067",6,0,38,NA,"Nieuw shirtje #cocacola #enjoy #primark",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2472,"2472",6,0,1576,NA,"#love #instagood #iphonesia #photooftheday #bw #bn #blackwhite #cocacola #instamood #igers #me #cute #phoneneonly #instagramhun #instagram #picoftheday #girl #jj #instadaily #bestoftheday #sky #igdaily #beautifull #webstagram #summer #swag #h #wizkhalifa #red #coachella #swag",NA,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,"7"
1154,"1154",0,0,137,NA,"My #bro. #cocacola #can",NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1304,"1304",0,0,221,NA,"Because they don do my name :( #cocacola",NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
4116,"4116",1,0,145,"United States","Brazilian Coca- Cola ;) FWM ❤✌#picstitch #brazil #cocacola #fwm #whatevs","33914",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3591,"3591",0,0,169,NA,"#cocacola#ventil#pontozero#try#to#study",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
1420,"1420",3,0,79,"Italy","#cocacola#coca#cola#share#with#those#you#love","16030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
5101,"5101",0,2,82,NA,"Всегда сливочное Санта!",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10368,"10367",0,0,10,NA,"#cocacola#b'day#citywalk#masti",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1077,"1077",NA,NA,NA,"Ukraine","Виявилось то подарунки від #cocacola . Навушники та колонка!! Шикарно! Не марно відправляли коди з під кришечок) http://t.co/jNky6nP8yx",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3625,"3625",2,0,208,"Denmark","#newin #top #JackDaniel #Cocacola #sunglasses ","9700",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
10949,"10948",7,0,34,NA,"#cocacola#me#shmeker#school#share#a#coke#with#me#much#love♥",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8797,"8796",2,0,11,NA,"Tasting #CocaCola products with @niapea at The World of Coca-Cola.",NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"8"
10965,"10964",5,0,140,NA,"The new Coca Cola 300ml for only 10 pesos :))) #cocacola #coke #new #sulit #cool #view #small",NA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8227,"8226",7,0,109,NA,"Lanchinho saudavel hahaha #buguerking #lanche #potato #cocacola #comercomer #atacaar #vidaboa #maissaudavelqueissonaoexiste #like4like #followforfoloow #instagood. #followme",NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"8"
8288,"8287",3,0,90,NA,"#have#stomach#ache#must#drink#cocacola#bleh",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
263,"263",0,0,127,NA,"could get used to this.  #sanuks#hammock#cocacola",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10048,"10047",3,0,30,NA,"Obstsalat und eiskalte Cola  #yummi #healthy #cocacola #eiskaltecolaistamallerbesten",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2693,"2693",1,0,54,"Mexico","A desayunar !!!! #breakfast #photooftheday  #cocacola #sopa #fast #dia #sun #rico","72819",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1479,"1479",3,1,40,NA,"Tag #girlziinspo",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
967,"967",NA,NA,NA,NA,"#trzeba #przyszpanić #cocacola #dowód #prawie #załatwiony #jeeeeny #cztery #zero #ponad http://t.co/FUDi0ZdpIg http://t.co/jToN6t4fJ2",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
6970,"6969",4,0,10,"Indonesia","Surprise from McDonald's ! @McDonald's #McDonald's #official #merchandise #gift #worldwide #partnership @cocacola #cocacola #instadaily",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4470,"4470",2,1,182,"Norway","#awesome#condoms#good#tastes#cocacola#strawberry#sodataste#funfun#instapic#instacool#iphonesia#igdaily#instamood#instagood. Tasty condoms ","5300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3910,"3910",1,0,30,NA,"#cocacola #drink #drinks #slurp #pub #bar #liquor #yum #yummy #thirst #thirsty #instagood #cocktail #cocktails #drinkup #glass #photooftheday",NA,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
6033,"6033",0,0,57,"Brazil","Gordos... Noite dos namorados... #pizza#cocacola#bis","86072-280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1300,"1300",6,0,255,"United States","#vscocam #montana #406 #bozeman #sodafountain #oldfashioned #icecream #bar #cocacola #mainstreet","59715",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
789,"789",0,0,39,NA,"#cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
6494,"6494",0,0,64,NA,"Coca-cola de cristal para la depresión...no?
#cocacola#coke#asdfghjkl#shalalala#TagsForLikes#DestapaLaFelicidad#DespiertalaMagiaEnTi#delicioso#ParaLaDepresion",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"8"
10267,"10266",303,1,3503,NA,"♥",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9"
3655,"3655",2,0,164,NA,"#coolest #coke #ever #cocacola #rahel #socool #myname on a #soda",NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
7821,"7820",7,0,30,"Denmark","Sharing a coca cola with my self after a hard practice :) #swimming #beach #cola #cocacola #ocean #water #denmark #mikkel #my #name","2930",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7935,"7934",3,0,76,NA,"Just a littke snack. Cx #doritos #cheetohs #fritos #cocacola #tamales",NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10898,"10897",2,0,333,"Hungary"," #coke #cocacola #name #volkswagen #passat #red #car #travelling","8900",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
10283,"10282",0,0,36,NA,"J'aurais enfin trouver :') #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
938,"938",0,0,182,NA,"Finally !! ❤ #fullfat #coke #cocacola #emily #shareacokewith",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
